tree_ID,year,treatment,assessment,block,family,class,compound,mass_type,mass
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,geranyl_acetate,ww,7.8
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,geranyl_acetate,dw,16.16
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,a_humulene,ww,48.86
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,a_humulene,dw,101.23
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,d_cadinene,ww,14.12
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,d_cadinene,dw,29.24
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D,ww,39.88
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D,dw,82.62
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D_4_ol,ww,496.84
1432,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D_4_ol,dw,1029.24
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,B_caryophyllene,ww,24.3
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,B_caryophyllene,dw,53.49
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,geranyl_acetate,ww,4.42
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,geranyl_acetate,dw,9.73
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,a_humulene,ww,54.47
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,a_humulene,dw,119.87
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,d_cadinene,ww,6.34
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,d_cadinene,dw,13.95
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D,ww,32.76
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D,dw,72.09
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D_4_ol,ww,150.72
1433,2020,Control,rust_inoc,2,ENDO-157,sesquiterpene,germacrene_D_4_ol,dw,331.71
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,B_caryophyllene,ww,12.08
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,B_caryophyllene,dw,25.61
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,geranyl_acetate,ww,4.41
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,geranyl_acetate,dw,9.35
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,a_humulene,ww,29.34
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,a_humulene,dw,62.2
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,d_cadinene,ww,7
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,d_cadinene,dw,14.84
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D,ww,35.67
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D,dw,75.61
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D_4_ol,ww,323.97
1435,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D_4_ol,dw,686.79
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,B_caryophyllene,ww,5.22
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,B_caryophyllene,dw,10.57
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,geranyl_acetate,ww,0
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,geranyl_acetate,dw,0
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,a_humulene,ww,15.27
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,a_humulene,dw,30.92
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,d_cadinene,ww,6.38
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,d_cadinene,dw,12.92
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D,ww,27.44
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D,dw,55.58
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D_4_ol,ww,333.43
1438,2020,Control,rust_inoc,2,ENDO-160,sesquiterpene,germacrene_D_4_ol,dw,675.34
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,ww,7.4
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,dw,15.7
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,ww,5.16
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,dw,10.95
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,ww,18.79
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,dw,39.88
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,ww,8.08
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,dw,17.15
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,ww,74.1
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,dw,157.23
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,ww,204.97
1439,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,dw,434.92
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,ww,3.21
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,dw,7.32
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,ww,0
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,dw,0
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,ww,7.58
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,dw,17.29
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,ww,4.28
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,dw,9.76
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,ww,27.6
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,dw,62.97
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,ww,134.21
1441,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,dw,306.21
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,ww,10.25
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,B_caryophyllene,dw,24.36
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,ww,0
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,geranyl_acetate,dw,0
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,ww,23.94
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,a_humulene,dw,56.91
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,ww,4.43
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,d_cadinene,dw,10.54
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,ww,24.24
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D,dw,57.61
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,ww,179.7
1442,2020,Control,rust_inoc,2,ENDO-156,sesquiterpene,germacrene_D_4_ol,dw,427.17
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,ww,2.51
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,dw,4.72
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,ww,6.67
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,dw,12.52
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,ww,7.93
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,dw,14.88
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,ww,2.03
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,dw,3.81
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,ww,16.63
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,dw,31.22
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,ww,0
1445,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,dw,0
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,ww,3.48
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,dw,7.2
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,ww,7.36
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,dw,15.2
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,ww,14.13
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,dw,29.2
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,ww,6.97
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,dw,14.4
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,ww,28.56
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,dw,59
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,ww,467.67
1447,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,dw,966.2
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,ww,13.51
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,B_caryophyllene,dw,27.1
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,ww,0
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,geranyl_acetate,dw,0
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,ww,31.1
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,a_humulene,dw,62.38
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,ww,0
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,d_cadinene,dw,0
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,ww,26.04
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D,dw,52.24
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,ww,0
1449,2020,Control,rust_inoc,2,ENDO-158,sesquiterpene,germacrene_D_4_ol,dw,0
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,B_caryophyllene,ww,25.29
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,B_caryophyllene,dw,58.65
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,geranyl_acetate,ww,4.46
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,geranyl_acetate,dw,10.34
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,a_humulene,ww,52.42
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,a_humulene,dw,121.57
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,d_cadinene,ww,10.37
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,d_cadinene,dw,24.04
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D,ww,74.03
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D,dw,171.69
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D_4_ol,ww,322.19
1450,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D_4_ol,dw,747.19
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,B_caryophyllene,ww,25.94
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,B_caryophyllene,dw,52.33
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,geranyl_acetate,ww,0
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,geranyl_acetate,dw,0
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,a_humulene,ww,54.58
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,a_humulene,dw,110.12
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,d_cadinene,ww,5.79
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,d_cadinene,dw,11.67
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D,ww,23.05
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D,dw,46.5
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D_4_ol,ww,208.97
1453,2020,Control,rust_inoc,3,ENDO-157,sesquiterpene,germacrene_D_4_ol,dw,421.6
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,B_caryophyllene,ww,16.17
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,B_caryophyllene,dw,36.78
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,geranyl_acetate,ww,6.2
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,geranyl_acetate,dw,14.1
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,a_humulene,ww,41.14
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,a_humulene,dw,93.61
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,d_cadinene,ww,15.1
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,d_cadinene,dw,34.36
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D,ww,41.43
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D,dw,94.27
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D_4_ol,ww,937.75
1456,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D_4_ol,dw,2133.7
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,B_caryophyllene,ww,9.5
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,B_caryophyllene,dw,22.5
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,geranyl_acetate,ww,8.54
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,geranyl_acetate,dw,20.23
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,a_humulene,ww,25.14
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,a_humulene,dw,59.55
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,d_cadinene,ww,2.3
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,d_cadinene,dw,5.45
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D,ww,27.45
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D,dw,65
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D_4_ol,ww,438.1
1458,2020,Control,rust_inoc,3,ENDO-156,sesquiterpene,germacrene_D_4_ol,dw,1037.5
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,ww,11.54
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,dw,27.49
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,ww,5.77
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,dw,13.74
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,ww,31.34
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,dw,74.64
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,ww,18.21
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,dw,43.36
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,ww,63.78
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,dw,151.9
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,ww,1554.63
1460,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,dw,3702.37
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,ww,13.82
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,dw,30.97
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,ww,7.58
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,dw,16.99
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,ww,34.93
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,dw,78.28
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,ww,22.94
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,dw,51.4
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,ww,46.64
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,dw,104.52
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,ww,952.98
1461,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,dw,2135.48
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,ww,6.32
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,B_caryophyllene,dw,13.15
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,ww,6.99
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,geranyl_acetate,dw,14.54
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,ww,18.66
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,a_humulene,dw,38.84
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,ww,11.77
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,d_cadinene,dw,24.5
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,ww,20.86
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D,dw,43.43
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,ww,520.19
1462,2020,Control,rust_inoc,3,ENDO-159,sesquiterpene,germacrene_D_4_ol,dw,1082.87
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,ww,11.72
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,dw,24
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,ww,4.69
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,dw,9.6
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,ww,29.88
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,dw,61.2
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,ww,23.44
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,dw,48
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,ww,45.02
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,dw,92.2
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,ww,855.57
1465,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,dw,1752.2
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,ww,9.98
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,dw,24.35
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,ww,6.69
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,dw,16.31
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,ww,22.19
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,dw,54.14
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,ww,2.62
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,dw,6.38
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,ww,18.9
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,dw,46.1
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,ww,0
1467,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,dw,0
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,ww,5.93
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,B_caryophyllene,dw,12.55
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,ww,6.52
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,geranyl_acetate,dw,13.81
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,ww,16.4
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,a_humulene,dw,34.73
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,ww,0
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,d_cadinene,dw,0
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,ww,14.43
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D,dw,30.54
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,ww,73.52
1468,2020,Control,rust_inoc,3,ENDO-155,sesquiterpene,germacrene_D_4_ol,dw,155.65
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,B_caryophyllene,ww,11.35
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,B_caryophyllene,dw,24.95
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,geranyl_acetate,ww,2.31
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,geranyl_acetate,dw,5.07
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,a_humulene,ww,27.21
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,a_humulene,dw,59.83
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,d_cadinene,ww,12.88
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,d_cadinene,dw,28.33
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D,ww,38.94
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D,dw,85.62
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D_4_ol,ww,657.31
1471,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D_4_ol,dw,1445.24
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,B_caryophyllene,ww,16.34
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,B_caryophyllene,dw,36.9
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,geranyl_acetate,ww,0
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,geranyl_acetate,dw,0
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,a_humulene,ww,41.1
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,a_humulene,dw,92.79
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,d_cadinene,ww,10.06
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,d_cadinene,dw,22.71
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D,ww,49.13
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D,dw,110.92
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D_4_ol,ww,717.79
1474,2020,Control,rust_inoc,3,ENDO-160,sesquiterpene,germacrene_D_4_ol,dw,1620.52
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,ww,2.12
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,dw,4.25
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,geranyl_acetate,ww,3.37
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,geranyl_acetate,dw,6.76
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,a_humulene,ww,4.71
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,a_humulene,dw,9.46
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,d_cadinene,ww,2.31
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,d_cadinene,dw,4.63
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D,ww,33.75
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D,dw,67.76
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D_4_ol,ww,0
1477,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D_4_ol,dw,0
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,ww,2.97
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,dw,6.62
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,geranyl_acetate,ww,4.5
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,geranyl_acetate,dw,10.04
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,a_humulene,ww,7.56
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,a_humulene,dw,16.88
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,d_cadinene,ww,4.78
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,d_cadinene,dw,10.68
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D,ww,57.99
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D,dw,129.49
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D_4_ol,ww,183.44
1480,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,germacrene_D_4_ol,dw,409.62
1481,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,ww,23.54
1481,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,B_caryophyllene,dw,50.2
1481,2020,Control,rust_inoc,3,ENDO-158,sesquiterpene,geranyl_acetate,ww,7.46
